lang_pair,key_word,translation,POS,SIPlang,Endirection,l1_wordlength,l2_wordlength,tt_seen_p,tt_right_p,nr_grammar_tags,this_POS_prop,propcorr_p,userexperience_log,ld,human_conc,neighbour_overlap,local_alignment_d1,local_alignment_d2,local_alignment_avg,local_alignment_diff,semantic_density_l1,semantic_density_l2,semantic_density_diff,conc_est_l2,conc_est_l1,l2_freq_wfzipf,l1_freq_wfzipf,l2_nrsynsets_wn,l1_nrsynsets_wn,wordexperience_log,userexperience_log,l1_nrsynsets_log,l2_nrsynsets_log,diff_l1_minus_l2_semantic_density,diff_l1_minus_l2_nrsynsets_log,diff_l1_minus_l2_freq_wfzipf
en_from_it,description,descrizione,Noun,it,learners,11,11,4.4,4.2,1,1,0.946666667,3334.3,0.727,2.43,21,0.585027199,0.66851642,0.62677181,-0.083489221,256.1983486,253.7327472,2.465601435,3.146506852,3.141980488,4.73,4.72,3,3,1.448025826,7.962246987,1.386294361,1.386294361,2.465601435,0,-0.01
en_from_it,design,disegno,Verb,it,learners,7,6,6.345679012,5.611111111,2,0.946969697,0.871379365,2692.611111,0.571,2.93,13,0.218761895,0.225007455,0.221884675,-0.00624556,272.9457893,250.9528257,21.99296361,3.157221587,3.552082916,5.15,4.76,14,6,1.646209088,7.462077621,1.945910149,2.708050201,21.99296361,-0.762140052,-0.39
en_from_it,desire,desiderio,Noun,it,learners,9,6,4.857142857,3.714285714,1,1,0.768498168,7456.428571,0.556,1.7,18,0.099039925,0.381640359,0.240340142,-0.282600434,290.4666088,316.7103477,-26.24373889,2.783208903,2.77314809,4.61,4.76,6,7,1.422161541,8.250355243,2.079441542,1.945910149,-26.24373889,0.133531393,0.15
en_from_it,desk,scrivania,Noun,it,learners,9,4,6.526315789,5.657894737,1,1,0.887777041,5670.736842,0,4.87,7,0.324723935,-0.099968153,0.112377891,0.424692088,305.4178913,256.0437035,49.37418773,3.646267252,4.044267665,4.37,3.95,1,1,1.708992551,8.090016722,0.693147181,0.693147181,49.37418773,0,-0.42
en_from_it,destruction,distruzione,Noun,it,learners,11,11,8.5,7.5,1,1,0.928571429,18852,0.636,3.21,22,0.500647575,0.579499484,0.540073529,-0.078851908,255.6133689,254.8665915,0.746777369,2.944877185,2.894500064,4.43,4.49,3,3,1.868834809,9.488550287,1.386294361,1.386294361,0.746777369,0,0.06
en_from_it,detail,dettaglio,Noun,it,learners,9,6,5,5,1,1,1,6019.5,0.556,2.5,15,0.510779681,0.609201023,0.559990352,-0.098421343,270.9142469,273.0682728,-2.15402583,3.159172458,3.291395987,4.58,4.4,7,3,1.609437912,8.569718845,1.386294361,2.079441542,-2.15402583,-0.693147181,-0.18
en_from_it,determine,determinare,Verb,it,learners,11,9,4.961538462,4.615384615,1,1,0.930563187,4755.461538,0.818,2.13,24,0.504911937,0.456340388,0.480626162,0.048571549,289.7080054,282.0744416,7.633563813,2.894354892,2.654680654,4.68,4.31,8,5,1.515463848,7.79639455,1.791759469,2.197224577,7.633563813,-0.405465108,-0.37
en_from_it,develop,sviluppare,Verb,it,learners,10,7,6.558823529,5.352941176,1,1,0.893088054,4232.058824,0.2,1.87,22,0.519301509,0.626916555,0.573109032,-0.107615045,301.7347262,278.249156,23.48557022,2.943904231,2.746186453,4.76,4.39,21,10,1.636927637,7.696287737,2.397895273,3.091042453,23.48557022,-0.693147181,-0.37
en_from_it,development,sviluppo,Noun,it,learners,8,11,4,3.666666667,1,1,0.888888889,10077.33333,0.273,2.41,19,0.735723294,0.831048453,0.783385873,-0.095325159,254.6774872,258.5293156,-3.851828428,2.944477736,2.763564031,5.33,5.31,9,8,1.329661349,8.839468506,2.197224577,2.302585093,-3.851828428,-0.105360516,-0.02
en_from_it,die,morire,Verb,it,learners,6,3,8.814814815,7.962962963,1,1,0.922863677,5283.111111,0.333,3.16,16,0.588239862,0.424762663,0.506501263,0.1634772,296.0474759,224.7089406,71.33853527,3.265006661,3.245920038,5.14,4.96,14,4,1.957326806,8.203751022,1.609437912,2.708050201,71.33853527,-1.098612289,-0.18
en_from_it,diet,dieta,Noun,it,learners,5,4,7.666666667,6.333333333,1,1,0.855167055,12060.5,0.8,3.21,20,0.688306796,0.616164314,0.652235555,0.072142482,229.2850322,223.2037499,6.08128226,3.453297006,3.460034858,4.59,4.47,6,4,1.92368264,9.041960536,1.609437912,1.945910149,6.08128226,-0.336472237,-0.12
en_from_it,difference,differenza,Noun,it,learners,10,10,8,7.25,1,1,0.946428571,8483.5,0.8,2.15,12,0.29848367,0.189167824,0.243825747,0.109315846,297.6123076,308.885087,-11.27277944,3.097150538,2.845933641,5.01,5.06,5,3,1.996541215,8.696992218,1.386294361,1.791759469,-11.27277944,-0.405465108,0.05
en_from_it,different,diverso,Adjective,it,learners,7,9,7.49122807,7.184210526,1,1,0.961984833,3599.991228,0.444,1.97,15,0.294324236,0.139461487,0.216892862,0.154862749,343.8478973,311.2103414,32.63755582,2.869899237,2.530293112,5.6,5.01,5,8,1.898749501,7.725286271,2.197224577,1.791759469,32.63755582,0.405465108,-0.59
en_from_it,difficulty,difficoltà,Noun,it,learners,10,10,5.625,5.5,1,1,0.975,8325,0.8,1.9,13,0.366486386,0.542078784,0.454282585,-0.175592399,277.7012409,295.2900956,-17.5888547,2.909223304,2.877000096,4.38,5,4,8,1.664081638,8.143114809,2.197224577,1.609437912,-17.5888547,0.587786665,0.62
en_from_it,dinner,cena,Noun,it,learners,4,6,8.771894094,8.250509165,1,1,0.940076457,1593.720978,0.167,4.5,23,0.56309223,0.734561361,0.648826796,-0.171469131,254.976152,282.0386037,-27.06245166,3.42157661,3.581999386,4.76,4.76,2,3,2.041181886,6.859264757,1.386294361,1.098612289,-27.06245166,0.287682072,0
en_from_it,direction,direzione,Noun,it,learners,9,9,8,7.2,1,1,0.926666667,10028.6,0.667,2.79,16,0.381862925,0.446641002,0.414251963,-0.064778077,238.9728776,245.4767226,-6.503844945,3.263704817,3.243642457,4.97,4.96,9,8,1.932919129,8.73123521,2.197224577,2.302585093,-6.503844945,-0.105360516,-0.01
en_from_it,director,direttore,Noun,it,learners,9,8,6.866666667,6.295238095,1,1,0.918839071,3607.409524,0.778,4.04,22,0.48305014,0.345754201,0.414402171,0.137295939,212.0722778,230.0969461,-18.02466827,3.393166074,3.676106696,5.12,4.99,5,3,1.814384813,7.794234372,1.386294361,1.791759469,-18.02466827,-0.405465108,-0.13
en_from_it,discipline,disciplina,Noun,it,learners,10,10,5,4.916666667,1,1,0.979166667,6732.083333,0.9,2.24,12,0.257367097,0.27423236,0.265799728,-0.016865262,241.4169845,243.0992492,-1.682264701,2.972079935,2.81618899,4.26,4.36,7,4,1.525257141,8.303456143,1.609437912,2.079441542,-1.682264701,-0.470003629,0.1
en_from_it,discover,scoprire,Verb,it,learners,8,8,13.66666667,11.41666667,1,1,0.911435346,9372.25,0.25,2.37,18,0.585606317,0.327835463,0.45672089,0.257770854,334.9701082,296.9548959,38.01521227,3.050400356,2.930785758,4.39,4.78,8,11,2.284944595,8.475016386,2.48490665,2.197224577,38.01521227,0.287682072,0.39
en_from_it,discovery,scoperta,Noun,it,learners,8,9,6,5,1,1,0.875,10220,0.444,2.36,16,0.684040144,0.611662332,0.647851238,0.072377811,246.5288841,234.2871821,12.24170203,3.130927875,3.276698184,4.47,4.64,4,4,1.707987993,8.990494315,1.609437912,1.609437912,12.24170203,0,0.17
en_from_it,discussion,discussione,Noun,it,learners,11,10,13,11.25,1,1,0.916208791,17286,0.909,3.07,11,0.364383525,0.205513826,0.284948675,0.158869699,253.3331977,254.6850443,-1.351846579,2.96630345,3.178297466,4.79,4.98,2,5,2.370168202,9.562164534,1.791759469,1.098612289,-1.351846579,0.693147181,0.19
en_from_it,disease,malattia,Noun,it,learners,8,7,8,7.666666667,1,1,0.944444444,13137.66667,0,3.45,18,0.692170928,0.731039713,0.711605321,-0.038868785,278.8401357,244.364258,34.47587768,3.245424846,3.142038855,4.95,4.86,1,4,1.866140653,8.909501348,1.609437912,0.693147181,34.47587768,0.916290732,-0.09
en_from_it,distance,distanza,Noun,it,learners,8,8,3.5,3.5,1,1,1,4888,0.75,3.17,15,0.431066444,0.244883825,0.337975134,0.186182619,267.352956,244.0059311,23.34702494,3.34909111,3.404445972,4.83,4.96,8,7,1.242453325,8.423576632,2.079441542,2.197224577,23.34702494,-0.117783036,0.13
en_from_it,distribution,distribuzione,Noun,it,learners,13,12,4.3,4.3,1,1,1,4690,0.846,3.33,20,0.391886613,0.280435914,0.336161264,0.111450699,229.5871268,222.2900819,7.297044826,3.172608583,3.161260595,4.77,4.76,4,6,1.416440531,8.348369294,1.945910149,1.609437912,7.297044826,0.336472237,-0.01
en_from_it,district,quartiere,Noun,it,learners,9,8,4.551724138,4.413793103,1,1,0.959770115,4959.241379,0.111,3.29,13,0.36979921,0.484274803,0.427037007,-0.114475594,221.0872864,200.7824431,20.30484335,3.347493178,3.725591959,4.87,4.77,2,0,1.439305902,7.763780837,0,1.098612289,20.30484335,-1.098612289,-0.1
en_from_it,division,divisione,Noun,it,learners,9,8,4,4,1,1,1,4439.4,0.889,2.8,15,0.496102451,0.390860284,0.443481368,0.105242167,195.4804558,209.9566743,-14.4762185,3.25434,3.381359865,4.84,4.62,12,7,1.343043614,8.294057904,2.079441542,2.564949357,-14.4762185,-0.485507816,-0.22
en_from_it,do,fare,Verb,it,learners,4,2,29.02506964,25.49721448,1,1,0.87335623,1707.874652,0,2.66,11,0.036248457,0.011600234,0.023924346,0.024648224,371.0207278,290.5825269,80.43820087,2.923520717,3.092470895,6.37,6.14,16,38,2.939964588,6.769688356,3.663561646,2.833213344,80.43820087,0.830348302,-0.23
en_from_it,doctor,dottore,Noun,it,learners,7,6,6.306930693,6.02970297,1,1,0.963775196,3681.247525,0.714,4.69,28,0.495725301,0.644246972,0.569986136,-0.148521671,266.5866244,239.8137733,26.77285113,3.415018706,3.452524929,4.9,4.4,7,3,1.72630047,7.800212379,1.386294361,2.079441542,26.77285113,-0.693147181,-0.5
en_from_it,document,documento,Noun,it,learners,9,8,5.5,5,1,1,0.912921627,4593.65625,0.889,4.41,14,0.410582977,0.586936227,0.498759602,-0.176353251,245.3368525,259.4627166,-14.12586411,3.25841758,3.399273769,4.5,4.8,6,5,1.615151549,7.773997749,1.791759469,1.945910149,-14.12586411,-0.15415068,0.3
en_from_it,dog,cane,Noun,it,learners,4,3,21.08386509,19.77301732,1,1,0.9373683,1440.196901,0,4.85,24,0.691795073,0.775716131,0.733755602,-0.083921059,251.5600669,266.1929163,-14.63284935,3.787159814,4.019733507,5.04,4.87,8,5,2.693983076,6.734811167,1.791759469,2.197224577,-14.63284935,-0.405465108,-0.17
en_from_it,dollar,dollaro,Noun,it,learners,7,6,7.5,6.5,1,1,0.864285714,8644.75,0.857,4.93,21,0.767802666,0.835272756,0.801537711,-0.06747009,232.5456535,257.1071553,-24.56150173,3.485152298,3.947752421,4.56,3.99,4,21,1.984343674,8.774231048,3.091042453,1.609437912,-24.56150173,1.481604541,-0.57
en_from_it,door,porta,Noun,it,learners,5,4,7.180327869,6.442622951,1,1,0.918282173,5076.836066,0.2,4.81,12,0.332013006,0.333915848,0.332964427,-0.001902842,277.2285423,264.3748707,12.85367154,3.672151363,3.446903284,5.06,5.39,5,6,1.770428942,8.015906103,1.945910149,1.791759469,12.85367154,0.15415068,0.33
en_from_it,dot,punto,Noun,it,learners,5,3,7.2,6.6,1,1,0.930555556,8516.8,0.2,4.12,0,0.134806404,-0.099762255,0.017522074,0.234568659,310.7561799,215.3363876,95.41979238,3.511206839,3.217690986,4.02,5.64,8,10,1.930388905,8.868752842,2.397895273,2.197224577,95.41979238,0.200670695,1.62
en_from_it,doubt,dubitare,Noun,it,learners,8,5,5.333333333,5,1,1,0.933333333,3264.833333,0.375,1.79,11,0.310041157,0.492184206,0.401112682,-0.182143049,321.5506068,359.5530372,-38.00243041,2.795849917,2.756962353,4.9,3.73,4,2,1.650581259,7.707476285,1.098612289,1.609437912,-38.00243041,-0.510825624,-1.17
en_from_it,down,giù,Adverb,it,learners,3,4,8.409090909,6.340909091,1,1,0.745941558,4383.022727,0,3.52,8,0.241868246,0.301789322,0.271828784,-0.059921076,269.9642655,285.3317536,-15.36748805,3.21581441,3.5646977,5.87,4.8,26,3,1.83903509,7.860921951,1.386294361,3.295836866,-15.36748805,-1.909542505,-1.07
en_from_it,drain,drenaggio,Noun,it,learners,9,5,6.677419355,5.161290323,1,1,0.805875576,6833.612903,0.444,4.61,14,0.192313471,0.288107714,0.240210592,-0.095794243,262.6453916,246.1319336,16.51345807,3.369360355,3.610067854,4.01,3.26,8,1,1.69995873,8.371565687,0.693147181,2.197224577,16.51345807,-1.504077397,-0.75
en_from_it,dream,sogno,Verb,it,learners,5,5,6.387096774,5.548387097,2,0.954545455,0.861341526,4979.064516,0,2.6,17,0.375637476,0.268112937,0.321875206,0.107524539,282.4007789,272.712011,9.688767909,3.071226881,3.209922255,4.9,4.84,8,2,1.763760875,8.034586109,1.098612289,2.197224577,9.688767909,-1.098612289,-0.06
en_from_it,dress,vestito,Noun,it,learners,7,5,13.13840156,12.36647173,1,1,0.939936898,1801.138402,0.143,4.93,17,0.739897713,0.747134405,0.743516059,-0.007236692,265.0980507,261.9015553,3.196495378,3.655377301,3.928215716,4.7,4.45,21,5,2.322043086,6.91063986,1.791759469,3.091042453,3.196495378,-1.299282984,-0.25
en_from_it,drink,bere,Verb,it,learners,4,5,40.90147153,37.8784389,1,1,0.926206861,1178.765835,0,4.14,19,0.273289564,0.471928954,0.372609259,-0.19863939,310.0839825,273.0485283,37.03545418,3.544090253,3.597012788,4.92,4.59,10,7,3.228705113,6.46841154,2.079441542,2.397895273,37.03545418,-0.318453731,-0.33
en_from_it,drive,guidare,Verb,it,learners,7,5,6.225,5.7625,1,1,0.921990163,4033.3375,0.286,3.96,4,0.313334888,0.104448482,0.208891685,0.208886406,293.1380593,246.4271007,46.71095853,3.344986218,3.034883649,5.09,4.46,34,8,1.761387289,7.698223377,2.197224577,3.555348061,46.71095853,-1.358123484,-0.63
en_from_it,drug,droga,Noun,it,learners,5,4,4,3.5,1,1,0.9,3554.5,0.6,4.48,15,0.325711278,0.34475972,0.335235499,-0.019048442,267.2347621,237.4129387,29.8218234,3.374979117,3.44719333,4.92,4.66,3,2,1.354025101,8.172778852,1.098612289,1.386294361,29.8218234,-0.287682072,-0.26
en_from_it,dry,secco,Verb,it,learners,5,3,4.421052632,4.210526316,1,1,0.948245614,2881.421053,0,3.25,21,0.488696142,0.468563756,0.478629949,0.020132386,236.6419033,251.0943052,-14.45240195,3.309783807,3.429233034,4.72,4.18,19,3,1.444421927,7.749704933,1.386294361,2.995732274,-14.45240195,-1.609437912,-0.54
en_from_it,duck,anatra,Noun,it,learners,6,4,11.52199413,10.60557185,1,1,0.917665307,1585.967742,0,4.86,19,0.79904216,0.693438878,0.746240519,0.105603282,215.2381449,213.9860105,1.252134426,3.678508102,3.889577923,4.23,3.45,8,1,2.201487602,6.78531507,0.693147181,2.197224577,1.252134426,-1.504077397,-0.78
en_from_it,during,durante,Functionword,it,learners,7,6,8.288343558,7.674846626,1,1,0.931653776,2846.527607,0.571,1.48,18,0.577092514,0.519928944,0.548510729,0.05716357,281.288722,284.9039447,-3.615222696,3.095937069,3.104332111,5.74,5.65,0,0,1.934119166,7.431823591,0,0,-3.615222696,0,-0.09
en_from_it,dust,polvere,Noun,it,learners,7,4,6.7,6.4,1,1,0.947169312,6363.233333,0,4.4,12,0.298930147,0.336896303,0.317913225,-0.037966156,272.3882569,253.087316,19.30094088,3.553119003,4.009206322,4.39,4.38,7,2,1.811743546,8.178366502,1.098612289,2.079441542,19.30094088,-0.980829253,-0.01
en_from_it,each,ognuno,Functionword,it,learners,6,4,6.52173913,5.869565217,1,1,0.933727114,5752.782609,0,2.03,17,0.49598685,0.596428994,0.546207922,-0.100442144,296.189372,300.8191758,-4.629803738,3.014562312,2.82038127,5.71,4.9,2,0,1.729173306,8.113137066,0,1.098612289,-4.629803738,-1.098612289,-0.81
en_from_it,ear,orecchio,Noun,it,learners,8,3,7.25,6,1,1,0.845238095,14863.5,0.125,5,25,0.643981478,0.660634482,0.65230798,-0.016653004,275.3529343,253.0210754,22.33185892,3.815314942,3.901923144,4.41,4.22,5,3,1.902217657,9.218837157,1.386294361,1.791759469,22.33185892,-0.405465108,-0.19
en_from_it,earn,guadagnare,Verb,it,learners,10,4,6.666666667,6,1,1,0.89537037,6283.555556,0.2,2.93,18,0.650694315,0.566487539,0.608590927,0.084206777,294.6227443,254.1783594,40.44438493,3.126871971,3.076733141,4.41,4.38,2,3,1.881393298,8.53719082,1.386294361,1.098612289,40.44438493,0.287682072,-0.03
en_from_it,earth,terra,Noun,it,learners,5,5,7,5.4,1,1,0.741269841,13344,0.2,4.8,17,0.234144341,0.590544395,0.412344368,-0.356400054,253.4242992,262.4043289,-8.980029686,3.362763127,3.65666082,5.1,5.43,9,15,1.765053191,9.118857645,2.772588722,2.302585093,-8.980029686,0.470003629,0.33
en_from_it,ease,facilità,Noun,it,learners,8,4,8.25,6.25,1,1,0.75,12410.5,0.125,2.32,12,0.286782203,0.222146193,0.254464198,0.06463601,289.863636,304.539912,-14.676276,2.974984509,3.123732406,4.34,4.13,9,4,2.013789433,9.160768843,1.609437912,2.302585093,-14.676276,-0.693147181,-0.21
en_from_it,easily,facilmente,Adverb,it,learners,10,6,7.578947368,6.842105263,1,1,0.927525351,3508.763158,0.3,1.8,16,0.19063614,-0.136123333,0.027256404,0.326759474,278.4585223,301.7973651,-23.33884284,2.825894021,2.807250016,4.9,4.83,3,3,1.919356131,7.785986205,1.386294361,1.386294361,-23.33884284,0,-0.07
en_from_it,eat,mangiare,Verb,it,learners,8,3,57.52040816,51.93707483,1,1,0.895362059,1130.510204,0.125,4.14,20,0.449180018,0.743278311,0.596229164,-0.294098293,321.1794904,272.9958405,48.18364985,3.371606012,3.862448781,5.14,5.03,6,4,3.559278093,6.442494605,1.609437912,1.945910149,48.18364985,-0.336472237,-0.11
en_from_it,economy,economia,Noun,it,learners,8,7,5,5,1,1,1,7072,0.75,2.57,20,0.350340696,0.253768947,0.302054822,0.09657175,259.700956,259.2260598,0.474896222,3.113918901,3.059047959,4.94,5.13,4,6,1.551320117,8.845366602,1.945910149,1.609437912,0.474896222,0.336472237,0.19
en_from_it,edge,bordo,Noun,it,learners,5,4,5.806451613,5,1,1,0.855866732,5188.612903,0,4.24,2,-0.00211311,0.10708933,0.05248811,-0.10920244,262.2901561,251.8933196,10.39683657,3.449989147,3.604543264,4.74,4.65,10,9,1.595981726,8.053538759,2.302585093,2.397895273,10.39683657,-0.09531018,-0.09
en_from_it,edition,edizione,Noun,it,learners,8,7,5.5,4,1,1,0.7125,3738.25,0.75,3.21,14,0.437356894,0.359865737,0.398611315,0.077491158,212.8175353,219.1543873,-6.336852059,3.331695071,3.183985656,4.7,4.88,4,3,1.671152932,8.123191594,1.386294361,1.609437912,-6.336852059,-0.223143551,0.18
en_from_it,education,istruzione,Noun,it,learners,10,9,5.6,5,1,1,0.90017316,3816.04,0.3,2.93,22,0.374087769,0.476986411,0.42553709,-0.102898643,271.31844,255.5852777,15.73316236,3.044424167,2.949671053,5.3,4.75,6,6,1.60521733,7.946985315,1.945910149,1.945910149,15.73316236,0,-0.55
en_from_it,effect,effetto,Noun,it,learners,7,6,4.142857143,3.714285714,1,1,0.876190476,3050.714286,0.714,1.8,20,0.33779857,0.454844083,0.396321327,-0.117045513,287.1591068,293.1778758,-6.018768938,3.026539962,2.965178802,5.1,5.02,8,9,1.384680932,7.81452251,2.302585093,2.197224577,-6.018768938,0.105360516,-0.08
en_from_it,effectively,efficacemente,Adverb,it,learners,13,11,5.482758621,4.896551724,1,1,0.895372444,4907.689655,0.385,2.04,10,0.497357542,0.06461973,0.280988636,0.432737812,301.2181808,329.9821358,-28.76395501,2.854077421,2.619842341,4.49,3.8,2,1,1.585459174,7.925512676,0.693147181,1.098612289,-28.76395501,-0.405465108,-0.69
en_from_it,efficient,efficiente,Adjective,it,learners,10,9,5.597402597,4.727272727,1,1,0.83519249,3854.831169,0.9,1.82,21,0.459433209,0.364950645,0.412191927,0.094482564,308.3719599,283.4925313,24.87942859,2.769330543,2.58530874,4.43,4.1,2,1,1.618060534,7.730892389,0.693147181,1.098612289,24.87942859,-0.405465108,-0.33
en_from_it,effort,sforzo,Noun,it,learners,6,6,5,5,1,1,1,363,0.333,2.33,9,0.443752993,0.248858342,0.346305668,0.194894651,311.9396892,326.2387214,-14.29903222,2.949504325,2.950280989,4.91,4.52,4,3,1.609437912,5.894402834,1.386294361,1.609437912,-14.29903222,-0.223143551,-0.39
en_from_it,egg,uovo,Noun,it,learners,4,3,7.035117057,6.635451505,1,1,0.945480515,1460.842809,0,4.97,24,0.512232419,0.709798735,0.611015577,-0.197566316,256.080499,238.1504767,17.93002229,3.68781427,4.052967853,4.46,4.25,5,2,1.764941048,6.73403581,1.098612289,1.791759469,17.93002229,-0.693147181,-0.21
en_from_it,eight,otto,Adjective,it,learners,4,5,5.885714286,5.285714286,1,1,0.89260101,5148.4,0,4.04,25,0.915640112,0.947616172,0.931628142,-0.031976059,211.1791128,265.950072,-54.77095926,3.155092956,3.150572397,5.01,4.89,4,2,1.658698155,7.929942127,1.098612289,1.609437912,-54.77095926,-0.510825624,-0.12
en_from_it,election,elezione,Noun,it,learners,8,8,3.833333333,3,1,1,0.786111111,10978.5,0.625,3.17,17,0.642987099,0.48643744,0.56471227,0.156549659,257.8558067,228.9353095,28.92049724,3.138527522,2.815293084,5.04,4.42,4,2,1.327590929,8.648255692,1.098612289,1.609437912,28.92049724,-0.510825624,-0.62
en_from_it,electric,elettrico,Adjective,it,learners,9,8,7.445945946,6.689189189,1,1,0.901971939,3842.608108,0.778,3.56,21,0.529984817,0.450312389,0.490148603,0.079672428,240.5747931,221.2683621,19.30643097,3.347460311,3.444867822,4.61,4.14,4,3,1.919239953,7.707634849,1.386294361,1.609437912,19.30643097,-0.223143551,-0.47
en_from_it,element,elemento,Noun,it,learners,8,7,5.653846154,5.423076923,1,1,0.950961538,4517.5,0.875,3.63,15,0.485213497,0.457232449,0.471222973,0.027981048,286.442011,268.6051499,17.83686112,3.154278115,3.351729103,4.5,4.65,7,11,1.649545041,7.741140695,2.48490665,2.079441542,17.83686112,0.405465108,0.15
en_from_it,elephant,elefante,Noun,it,learners,8,8,10.37949401,9.868175766,1,1,0.949089127,1489.418109,0.625,5,19,0.774899874,0.763510317,0.769205095,0.011389558,231.1980156,237.86624,-6.668224404,3.694438189,4.188138657,4.09,3.84,2,1,2.113918642,6.753837698,0.693147181,1.098612289,-6.668224404,-0.405465108,-0.25
en_from_it,else,altro,Adverb,it,learners,5,4,6.868421053,6.184210526,1,1,0.887235548,4462.736842,0.2,1.63,11,-0.099595054,0.103966885,0.002185915,-0.203561939,362.2603696,342.108958,20.15141156,3.015614266,3.003067005,5.38,6.01,0,8,1.753228406,8.01833944,2.197224577,0,20.15141156,2.197224577,0.63
en_from_it,empire,impero,Noun,it,learners,6,6,4.5,4.5,1,1,1,4654.25,0.5,3,21,0.485788432,0.586653359,0.536220895,-0.100864927,241.8003365,217.784437,24.01589957,3.20549948,3.028010115,4.55,4.61,5,3,1.43814316,8.051024059,1.386294361,1.791759469,24.01589957,-0.405465108,0.06
en_from_it,employment,occupazione,Noun,it,learners,11,10,4.851351351,4.378378378,1,1,0.904236379,3739.216216,0.091,3.3,6,-0.064072771,0.253092671,0.09450995,-0.317165442,281.2105876,269.0711439,12.13944366,2.98833093,2.99363075,4.63,4.66,4,5,1.48955036,7.774496197,1.791759469,1.609437912,12.13944366,0.182321557,0.03
